first_name,last_name,latest_team,position,college_name,age,overall,birthdate,height,weight,handedness,jerseyNum,yearsPro,Archetype,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/awareness/value,stats/awareness/diff,stats/bCVision/value,stats/bCVision/diff,stats/blockShedding/value,stats/blockShedding/diff,stats/breakSack/value,stats/breakSack/diff,stats/breakTackle/value,stats/breakTackle/diff,stats/carrying/value,stats/carrying/diff,stats/catchInTraffic/value,stats/catchInTraffic/diff,stats/catching/value,stats/catching/diff,stats/changeOfDirection/value,stats/changeOfDirection/diff,stats/deepRouteRunning/value,stats/deepRouteRunning/diff,stats/finesseMoves/value,stats/finesseMoves/diff,stats/hitPower/value,stats/hitPower/diff,stats/impactBlocking/value,stats/impactBlocking/diff,stats/injury/value,stats/injury/diff,stats/jukeMove/value,stats/jukeMove/diff,stats/kickAccuracy/value,stats/kickAccuracy/diff,stats/kickPower/value,stats/kickPower/diff,stats/kickReturn/value,stats/kickReturn/diff,stats/leadBlock/value,stats/leadBlock/diff,stats/manCoverage/value,stats/manCoverage/diff,stats/mediumRouteRunning/value,stats/mediumRouteRunning/diff,stats/overall/value,stats/overall/diff,stats/passBlock/value,stats/passBlock/diff,stats/passBlockFinesse/value,stats/passBlockFinesse/diff,stats/passBlockPower/value,stats/passBlockPower/diff,stats/playAction/value,stats/playAction/diff,stats/playRecognition/value,stats/playRecognition/diff,stats/powerMoves/value,stats/powerMoves/diff,stats/press/value,stats/press/diff,stats/pursuit/value,stats/pursuit/diff,stats/release/value,stats/release/diff,stats/runBlock/value,stats/runBlock/diff,stats/runBlockFinesse/value,stats/runBlockFinesse/diff,stats/runBlockPower/value,stats/runBlockPower/diff,stats/runningStyle/value,stats/runningStyle/diff,stats/shortRouteRunning/value,stats/shortRouteRunning/diff,stats/spectacularCatch/value,stats/spectacularCatch/diff,stats/speed/value,stats/speed/diff,stats/spinMove/value,stats/spinMove/diff,stats/stiffArm/value,stats/stiffArm/diff,stats/tackle/value,stats/tackle/diff,stats/throwAccuracyDeep/value,stats/throwAccuracyDeep/diff,stats/throwAccuracyMid/value,stats/throwAccuracyMid/diff,stats/throwAccuracyShort/value,stats/throwAccuracyShort/diff,stats/throwOnTheRun/value,stats/throwOnTheRun/diff,stats/throwPower/value,stats/throwPower/diff,stats/throwUnderPressure/value,stats/throwUnderPressure/diff,stats/toughness/value,stats/toughness/diff,stats/trucking/value,stats/trucking/diff,stats/zoneCoverage/value,stats/zoneCoverage/diff,yearsLeft,contract_apy,contract_guarantees,Snaps,snaps_pct
Barryn,Sorrell,GB,LE,Texas,22,70,12/22/02,75,256,1,99,0,Power Rusher - DE,85,0,80,0,82,0,87,0,82,0,71,0,36,0,73,0,17,0,28,0,47,0,43,0,47,0,73,0,27,0,67,0,79,0,79,0,90,0,32,0,19,0,24,0,31,0,26,0,36,0,32,0,70,0,45,0,45,0,45,0,15,0,69,0,71,0,32,0,76,0,34,0,45,0,45,0,45,0,Long Stride Loose,0,37,0,45,0,83,0,29,0,36,0,75,0,7,0,10,0,15,0,18,0,13,0,12,0,91,0,28,0,46,0,3,1285463,941852,15.90%,
Ben,Sauls,PIT,K,Pittsburgh,24,70,7/31/01,70,186,0,29,0,Power - KP,73,0,60,0,47,0,84,0,46,0,53,0,10,0,13,0,17,0,10,0,26,0,10,0,19,0,52,0,10,0,10,0,16,0,17,0,85,0,35,0,77,0,93,0,10,0,14,0,11,0,10,0,70,0,10,0,12,0,10,0,12,0,14,0,10,0,16,0,24,0,11,0,12,0,12,0,24,0,Default Stride Awkward,0,10,0,14,0,73,0,22,0,36,0,20,0,25,0,28,0,31,0,18,0,24,0,18,0,62,0,12,0,13,0,1,922500,0,5.30%,
Billy,Bowman Jr.,ATL,SS,Oklahoma,22,70,1/29/03,70,192,1,33,0,Zone - S,92,0,89,0,85,0,90,0,61,0,63,0,66,0,52,0,15,0,54,0,62,0,59,0,70,0,88,0,27,0,38,0,75,0,58,0,90,0,64,0,15,0,19,0,81,0,25,0,69,0,31,0,70,0,35,0,35,0,35,0,6,0,60,0,38,0,66,0,78,0,34,0,35,0,35,0,35,0,Default Stride High and Tight,0,36,0,62,0,92,0,58,0,44,0,65,0,6,0,6,0,6,0,6,0,24,0,12,0,90,0,46,0,74,0,3,1296538,986152,27.20%,
Cam,Jackson,CAR,DT,Florida,23,70,08/07/2002,78,328,1,55,0,,70,0,60,0,63,0,79,0,87,0,69,0,20,0,77,0,17,0,24,0,35,0,18,0,17,0,54,0,10,0,53,0,78,0,85,0,90,0,20,0,18,0,21,0,28,0,31,0,10,0,13,0,70,0,45,0,45,0,45,0,11,0,70,0,69,0,13,0,74,0,19,0,45,0,45,0,45,0,Long Stride Awkward,0,15,0,18,0,67,0,16,0,34,0,80,0,10,0,12,0,14,0,12,0,24,0,13,0,92,0,33,0,12,0,,,,,
Carson,Steele,KC,HB,UCLA,22,70,11/24/02,73,225,0,42,1,Power Back - HB,90,0,82,0,87,0,85,0,80,0,75,0,79,0,38,0,33,0,79,0,85,0,61,0,70,0,78,0,53,0,17,0,46,0,51,0,93,0,77,0,16,0,20,0,56,0,50,0,24,0,61,0,70,0,50,0,35,0,38,0,31,0,24,0,13,0,26,0,48,0,63,0,49,0,33,0,36,0,Default,0,68,0,58,0,86,0,72,0,79,0,41,0,28,0,37,0,39,0,37,0,42,0,29,0,89,0,82,0,34,0,2,1062500,0,0.00%,
Charles,Grant,LV,LT,William  Mary,23,70,3/22/02,77,309,1,60,0,Agile - OT,77,0,73,0,68,0,88,0,85,0,71,0,16,0,27,0,12,0,15,0,25,0,18,0,28,0,62,0,6,0,32,0,35,0,86,0,89,0,22,0,13,0,11,0,10,0,78,0,11,0,6,0,70,0,72,0,76,0,74,0,6,0,23,0,28,0,10,0,27,0,14,0,74,0,75,0,73,0,Default Stride Bread Loaf,0,15,0,25,0,75,0,15,0,22,0,33,0,6,0,6,0,6,0,6,0,14,0,7,0,88,0,40,0,13,0,3,1540296,1120860,5.90%,
Chimere,Dike,TEN,WR,Florida,23,70,12/14/01,73,196,1,17,0,Deep Threat - WR,94,0,88,0,91,0,86,0,65,0,73,0,75,0,38,0,29,0,69,0,73,0,77,0,76,0,86,0,72,0,31,0,40,0,50,0,85,0,73,0,18,0,20,0,77,0,34,0,53,0,70,0,70,0,26,0,15,0,24,0,21,0,39,0,31,0,26,0,43,0,69,0,54,0,29,0,30,0,Default Stride Loose,0,70,0,77,0,94,0,70,0,45,0,49,0,14,0,10,0,21,0,8,0,11,0,35,0,81,0,37,0,47,0,3,1350238,1100952,59.80%,
Collin,Oliver,GB,RE,Oklahoma St.,22,70,9/23/02,74,240,1,45,0,Smaller Speed Rusher - DE,91,0,82,0,91,0,78,0,77,0,66,0,49,0,77,0,30,0,33,0,49,0,41,0,50,0,75,0,26,0,72,0,75,0,78,0,85,0,47,0,24,0,25,0,33,0,38,0,51,0,29,0,70,0,45,0,45,0,45,0,19,0,64,0,69,0,42,0,75,0,32,0,45,0,45,0,45,0,Default Stride Loose,0,34,0,42,0,87,0,42,0,43,0,73,0,15,0,13,0,22,0,17,0,29,0,26,0,83,0,41,0,58,0,3,1151021,404084,2.80%,
Damien,Martinez,SEA,HB,Miami,21,70,1/31/04,72,217,1,22,0,Power Back - HB,91,0,78,0,82,0,85,0,74,0,68,0,80,0,37,0,25,0,81,0,92,0,56,0,64,0,74,0,46,0,24,0,38,0,49,0,90,0,78,0,32,0,31,0,66,0,41,0,24,0,51,0,70,0,46,0,41,0,45,0,31,0,33,0,32,0,24,0,41,0,45,0,42,0,32,0,36,0,Default Stride Loose,0,55,0,52,0,89,0,75,0,80,0,41,0,19,0,23,0,16,0,23,0,26,0,34,0,90,0,83,0,29,0,1,885000,0,0.00%,
Danny,Stutsman,NO,ROLB,Oklahoma,22,70,03/10/2003,75,233,1,47,0,Run Stopper - OLB,90,0,79,0,79,0,88,0,74,0,69,0,53,0,69,0,25,0,41,0,63,0,59,0,67,0,77,0,29,0,59,0,80,0,73,0,87,0,57,0,20,0,23,0,10,0,25,0,55,0,32,0,70,0,45,0,45,0,45,0,6,0,66,0,56,0,45,0,81,0,34,0,45,0,45,0,45,0,Long Stride Default,0,35,0,61,0,87,0,51,0,47,0,82,0,6,0,6,0,6,0,6,0,23,0,11,0,87,0,45,0,61,0,3,1307091,1028364,18.50%,
Denzel,Burke,ARI,CB,Ohio State,22,70,10/10/2002,71,186,1,29,0,Zone - CB,92,0,84,0,85,0,90,0,61,0,72,0,69,0,52,0,18,0,49,0,56,0,59,0,71,0,82,0,28,0,35,0,68,0,53,0,85,0,71,0,25,0,33,0,77,0,24,0,68,0,27,0,70,0,35,0,35,0,25,0,18,0,71,0,32,0,66,0,75,0,33,0,35,0,35,0,25,0,Default,0,28,0,66,0,90,0,64,0,41,0,51,0,13,0,17,0,21,0,10,0,22,0,13,0,83,0,29,0,72,0,3,1130054,320216,59.20%,
Duke,Shelley,IND,CB,Kansas State,28,70,10/08/1996,69,176,1,34,6,Manto Man - CB,90,0,82,0,82,0,90,0,53,0,71,0,72,0,52,0,10,0,60,0,60,0,53,0,68,0,85,0,10,0,35,0,61,0,50,0,83,0,68,0,13,0,14,0,47,0,17,0,75,0,12,0,70,0,35,0,35,0,35,0,6,0,68,0,32,0,66,0,71,0,30,0,35,0,35,0,35,0,Default Stride Loose,0,22,0,65,0,88,0,60,0,33,0,61,0,6,0,6,0,6,0,6,0,35,0,15,0,82,0,19,0,73,0,,,,,
Emery,Jones Jr.,BAL,RT,LSU,21,70,03/05/2004,77,315,1,51,0,Power - OT,74,0,57,0,71,0,87,0,88,0,68,0,14,0,35,0,12,0,13,0,33,0,22,0,21,0,54,0,5,0,23,0,33,0,85,0,88,0,10,0,16,0,14,0,10,0,81,0,11,0,5,0,70,0,75,0,74,0,76,0,6,0,26,0,42,0,10,0,33,0,13,0,74,0,73,0,75,0,Long Stride Awkward,0,20,0,21,0,70,0,10,0,10,0,31,0,6,0,6,0,6,0,6,0,20,0,10,0,88,0,30,0,12,0,3,1568380,1202560,4.80%,
Erick,All Jr,CIN,TE,Iowa,24,70,9/13/00,77,252,1,83,1,Vertical Threat - TE,87,0,83,0,83,0,81,0,72,0,67,0,74,0,41,0,16,0,66,0,73,0,77,0,80,0,74,0,64,0,10,0,48,0,63,0,78,0,67,0,12,0,19,0,25,0,56,0,16,0,61,0,70,0,58,0,57,0,56,0,6,0,16,0,10,0,19,0,42,0,65,0,60,0,59,0,58,0,Long Stride Default,0,66,0,75,0,86,0,59,0,66,0,46,0,6,0,10,0,15,0,10,0,24,0,15,0,86,0,66,0,22,0,,,,,
Jamaree,Caldwell,LAC,DT,Oregon,25,70,8/30/00,74,332,1,99,0,,72,0,67,0,68,0,75,0,87,0,70,0,24,0,78,0,17,0,25,0,36,0,18,0,19,0,61,0,10,0,57,0,80,0,89,0,89,0,19,0,26,0,24,0,29,0,26,0,12,0,13,0,70,0,45,0,45,0,45,0,15,0,69,0,73,0,16,0,76,0,16,0,45,0,45,0,45,0,Long Stride Awkward,0,16,0,18,0,67,0,18,0,33,0,75,0,6,0,8,0,14,0,16,0,25,0,18,0,90,0,34,0,14,0,3,1578317,1231464,47.80%,
Jaylin,Smith,HOU,CB,USC,21,70,11/05/2003,71,187,1,30,0,Zone - CB,86,0,86,0,79,0,90,0,54,0,72,0,74,0,42,0,20,0,46,0,59,0,66,0,68,0,85,0,30,0,41,0,50,0,45,0,83,0,73,0,22,0,21,0,78,0,25,0,69,0,33,0,70,0,35,0,35,0,25,0,6,0,70,0,28,0,69,0,70,0,36,0,35,0,35,0,25,0,Default Stride Loose,0,36,0,73,0,91,0,66,0,32,0,61,0,6,0,6,0,6,0,6,0,27,0,8,0,79,0,28,0,74,0,3,1540296,1120860,3.00%,
Joe,Noteboom,BAL,LT,TCU,30,70,6/19/95,77,300,1,68,7,Agile - OT,75,0,60,0,62,0,83,0,87,0,79,0,13,0,30,0,12,0,11,0,25,0,15,0,20,0,53,0,5,0,10,0,33,0,80,0,83,0,15,0,12,0,15,0,11,0,76,0,12,0,8,0,70,0,74,0,76,0,72,0,6,0,10,0,10,0,10,0,31,0,15,0,71,0,74,0,67,0,Long Stride Awkward,0,10,0,14,0,71,0,12,0,18,0,31,0,6,0,6,0,6,0,6,0,17,0,14,0,87,0,20,0,12,0,,,,,
Kalel,Mullings,TEN,HB,Michigan,22,70,10/04/2002,74,226,1,28,0,Power Back - HB,91,0,79,0,75,0,82,0,79,0,67,0,80,0,63,0,30,0,77,0,93,0,48,0,61,0,77,0,35,0,40,0,62,0,50,0,88,0,76,0,30,0,26,0,75,0,44,0,55,0,44,0,70,0,50,0,43,0,49,0,25,0,23,0,46,0,53,0,70,0,41,0,45,0,36,0,32,0,Default Stride High and Tight,0,51,0,48,0,87,0,72,0,79,0,62,0,25,0,32,0,37,0,29,0,42,0,25,0,90,0,83,0,62,0,3,1109627,238508,1.10%,
KeAndre,Lambert-Smith,LAC,WR,Auburn,23,70,10/16/01,73,190,1,84,0,Slot - WR,94,0,92,0,83,0,85,0,60,0,65,0,78,0,33,0,33,0,71,0,75,0,78,0,80,0,95,0,70,0,28,0,33,0,32,0,91,0,72,0,30,0,22,0,74,0,26,0,57,0,71,0,70,0,20,0,21,0,30,0,20,0,46,0,28,0,30,0,41,0,68,0,43,0,26,0,26,0,Default Stride Loose,0,73,0,77,0,93,0,70,0,49,0,44,0,25,0,19,0,13,0,16,0,21,0,35,0,84,0,44,0,66,0,3,1152001,408004,10.80%,
Kendall,Sheffield,MIA,CB,Ohio State,29,70,5/30/96,70,212,1,14,6,Manto Man - CB,92,0,91,0,92,0,88,0,56,0,65,0,58,0,57,0,11,0,59,0,63,0,51,0,59,0,90,0,10,0,28,0,60,0,47,0,83,0,72,0,15,0,15,0,71,0,15,0,69,0,10,0,70,0,35,0,35,0,35,0,6,0,68,0,24,0,72,0,72,0,25,0,35,0,35,0,35,0,Default Stride Loose,0,20,0,60,0,91,0,67,0,24,0,58,0,6,0,6,0,6,0,6,0,30,0,13,0,81,0,22,0,71,0,,,,,
Lajohntay,Wester,BAL,WR,Colorado,23,70,3/29/02,70,163,1,83,0,,91,0,88,0,79,0,87,0,62,0,63,0,81,0,26,0,21,0,71,0,68,0,82,0,79,0,92,0,72,0,22,0,21,0,34,0,91,0,74,0,21,0,20,0,76,0,21,0,66,0,73,0,70,0,20,0,10,0,18,0,21,0,34,0,19,0,24,0,24,0,71,0,44,0,15,0,15,0,Default Stride Loose,0,75,0,83,0,90,0,71,0,40,0,28,0,16,0,15,0,15,0,17,0,15,0,31,0,90,0,39,0,22,0,3,1103717,214868,5.70%,
Matthew,Hayball,NO,P,Vanderbilt,28,70,03/12/1997,72,189,0,43,1,Power - KP,72,0,63,0,64,0,82,0,51,0,53,0,28,0,28,0,21,0,14,0,47,0,18,0,38,0,55,0,12,0,10,0,33,0,22,0,84,0,18,0,77,0,91,0,10,0,16,0,18,0,12,0,70,0,20,0,17,0,19,0,18,0,24,0,10,0,13,0,24,0,12,0,20,0,18,0,18,0,Default Stride Awkward,0,12,0,14,0,74,0,22,0,16,0,29,0,26,0,32,0,37,0,26,0,39,0,18,0,72,0,21,0,26,0,,,,,
Russell,Gage Jr,FA,WR,LSU,29,70,1/22/96,72,185,1,84,7,,91,0,83,0,92,0,86,0,60,0,66,0,81,0,58,0,28,0,76,0,71,0,80,0,84,0,84,0,70,0,10,0,48,0,52,0,82,0,78,0,12,0,16,0,33,0,29,0,10,0,72,0,70,0,30,0,20,0,25,0,30,0,16,0,10,0,10,0,66,0,69,0,52,0,31,0,37,0,Short Stride Loose,0,74,0,83,0,88,0,76,0,46,0,58,0,41,0,38,0,43,0,36,0,59,0,44,0,90,0,53,0,15,0,,,,,
Ryan,Fitzgerald,CAR,K,Florida State,25,70,8/13/00,71,194,1,35,0,Power - KP,71,0,58,0,51,0,83,0,53,0,54,0,13,0,12,0,14,0,13,0,32,0,10,0,29,0,50,0,10,0,10,0,18,0,13,0,86,0,11,0,75,0,94,0,10,0,11,0,12,0,10,0,70,0,12,0,13,0,11,0,18,0,13,0,10,0,10,0,26,0,12,0,15,0,11,0,20,0,Default Stride Awkward,0,10,0,14,0,72,0,13,0,15,0,24,0,26,0,28,0,29,0,18,0,23,0,16,0,65,0,12,0,14,0,2,993333,145000,32.30%,
Sai'vion,Jones,DEN,DT,LSU,22,70,07/03/2003,77,283,1,95,0,,88,0,79,0,80,0,78,0,80,0,75,0,33,0,74,0,12,0,27,0,38,0,17,0,29,0,68,0,7,0,68,0,79,0,83,0,89,0,38,0,21,0,21,0,32,0,26,0,25,0,8,0,70,0,45,0,45,0,45,0,15,0,71,0,71,0,30,0,78,0,14,0,45,0,45,0,45,0,Long Stride Loose,0,15,0,17,0,81,0,31,0,37,0,76,0,9,0,10,0,18,0,10,0,24,0,15,0,88,0,27,0,33,0,3,1540296,1120860,2.90%,
Savion,Williams,GB,WR,TCU,23,70,11/22/01,76,222,1,83,0,,90,0,86,0,89,0,89,0,71,0,75,0,85,0,42,0,44,0,75,0,75,0,83,0,79,0,84,0,66,0,36,0,40,0,41,0,88,0,78,0,32,0,26,0,69,0,27,0,35,0,68,0,70,0,24,0,14,0,21,0,41,0,29,0,33,0,22,0,41,0,69,0,48,0,32,0,33,0,Long Stride Default,0,69,0,82,0,90,0,72,0,57,0,26,0,49,0,48,0,47,0,50,0,55,0,39,0,82,0,59,0,37,0,3,1573113,1216324,8.70%,
Woody,Marks,HOU,HB,USC,24,70,12/29/00,70,213,1,27,0,Elusive Back - HB,88,0,83,0,85,0,87,0,70,0,66,0,81,0,32,0,29,0,77,0,93,0,49,0,71,0,83,0,43,0,24,0,25,0,39,0,89,0,80,0,23,0,23,0,76,0,39,0,22,0,53,0,70,0,51,0,42,0,40,0,30,0,32,0,24,0,24,0,34,0,60,0,40,0,33,0,29,0,Default Stride High and Tight,0,64,0,55,0,88,0,75,0,71,0,31,0,10,0,12,0,9,0,10,0,27,0,23,0,88,0,76,0,25,0,3,1300942,1003768,49.20%,
Xavier,Watts,ATL,SS,Notre Dame,23,70,11/22/01,72,205,1,31,0,Zone - S,88,0,82,0,84,0,90,0,62,0,70,0,70,0,54,0,29,0,59,0,65,0,60,0,74,0,82,0,30,0,33,0,78,0,57,0,93,0,71,0,17,0,20,0,80,0,25,0,67,0,35,0,70,0,35,0,35,0,35,0,20,0,67,0,36,0,67,0,75,0,36,0,35,0,35,0,35,0,Default Stride Loose,0,40,0,65,0,86,0,63,0,51,0,67,0,17,0,21,0,25,0,25,0,31,0,22,0,90,0,52,0,76,0,3,1547139,1140768,99.10%,
Zach,Cunningham,DET,MLB,Vanderbilt,30,70,12/12/1994,75,237,1,52,8,Run Stopper - MLB,87,0,79,0,84,0,87,0,80,0,69,0,44,0,74,0,12,0,22,0,51,0,31,0,59,0,71,0,5,0,60,0,83,0,84,0,85,0,37,0,20,0,20,0,10,0,13,0,56,0,5,0,70,0,45,0,45,0,45,0,6,0,68,0,49,0,48,0,82,0,25,0,45,0,45,0,45,0,Long Stride Loose,0,15,0,36,0,84,0,24,0,48,0,80,0,6,0,6,0,6,0,6,0,25,0,10,0,87,0,43,0,62,0,0,1255000,0,1.30%,1.30%
Zah,Frazier,CHI,CB,UTSA,24,70,10/05/2000,75,186,1,20,0,Manto Man - CB,96,0,82,0,88,0,80,0,56,0,65,0,62,0,44,0,23,0,42,0,61,0,62,0,74,0,84,0,24,0,24,0,59,0,45,0,86,0,70,0,25,0,28,0,79,0,24,0,69,0,25,0,70,0,35,0,35,0,25,0,18,0,64,0,23,0,61,0,70,0,32,0,35,0,35,0,25,0,Long Stride Default,0,26,0,69,0,94,0,61,0,31,0,69,0,23,0,20,0,9,0,13,0,22,0,32,0,84,0,23,0,65,0,3,1130054,320216,0.00%,
Bilhal,Kone,BAL,CB,W. Michigan,23,69,03/03/2002,73,190,1,31,0,Manto Man - CB,92,0,87,0,84,0,88,0,58,0,66,0,70,0,45,0,30,0,44,0,54,0,54,0,69,0,82,0,16,0,25,0,51,0,46,0,88,0,72,0,27,0,22,0,82,0,23,0,70,0,17,0,69,0,35,0,35,0,25,0,19,0,65,0,26,0,70,0,72,0,27,0,35,0,35,0,25,0,Default,0,18,0,65,0,91,0,64,0,39,0,58,0,24,0,27,0,24,0,18,0,29,0,31,0,88,0,28,0,66,0,3,1119286,277144,0.00%,
Bo,Richter,MIN,LE,Air Force,25,69,8/13/00,73,248,1,54,1,Smaller Speed Rusher - DE,92,0,81,0,88,0,81,0,72,0,57,0,26,0,69,0,12,0,15,0,32,0,20,0,44,0,72,0,5,0,71,0,78,0,77,0,86,0,33,0,24,0,25,0,10,0,11,0,42,0,5,0,69,0,45,0,45,0,45,0,6,0,56,0,58,0,34,0,79,0,25,0,45,0,45,0,45,0,Default,0,15,0,20,0,87,0,28,0,28,0,78,0,6,0,6,0,6,0,6,0,27,0,13,0,84,0,27,0,49,0,0,877500,0,4.90%,
Brashard,Smith,KC,HB,SMU,22,69,04/11/2003,70,194,1,30,0,Elusive Back - HB,93,0,84,0,79,0,83,0,64,0,56,0,79,0,29,0,18,0,76,0,87,0,60,0,69,0,85,0,58,0,25,0,24,0,29,0,87,0,81,0,18,0,18,0,84,0,27,0,20,0,63,0,69,0,47,0,12,0,21,0,20,0,29,0,23,0,22,0,39,0,62,0,33,0,25,0,24,0,Default,0,66,0,63,0,93,0,77,0,69,0,27,0,10,0,15,0,21,0,21,0,25,0,18,0,85,0,55,0,24,0,3,1083369,133476,17.20%,
Carlos,Watkins,TEN,DT,Clemson,31,69,12/05/1993,75,305,1,96,8,,71,0,66,0,70,0,76,0,86,0,72,0,38,0,71,0,12,0,15,0,44,0,38,0,50,0,50,0,9,0,70,0,78,0,84,0,90,0,28,0,15,0,15,0,10,0,12,0,24,0,13,0,69,0,45,0,45,0,45,0,6,0,69,0,62,0,24,0,75,0,16,0,45,0,45,0,45,0,Long Stride Loose,0,20,0,41,0,75,0,22,0,37,0,81,0,6,0,6,0,6,0,6,0,16,0,14,0,86,0,38,0,32,0,,,,,
Chris,Smith,DET,DT,Notre Dame,25,69,12/15/99,73,316,1,90,2,,74,0,75,0,76,0,74,0,92,0,54,0,35,0,74,0,12,0,23,0,28,0,20,0,34,0,61,0,5,0,58,0,79,0,82,0,88,0,25,0,26,0,30,0,10,0,35,0,19,0,5,0,69,0,45,0,45,0,45,0,6,0,54,0,72,0,15,0,76,0,15,0,45,0,45,0,45,0,Long Stride Loose,0,10,0,18,0,70,0,20,0,49,0,83,0,6,0,6,0,6,0,6,0,16,0,18,0,82,0,56,0,27,0,1,1075000,0,0.00%,
Cody,Simon,ARI,MLB,Ohio State,23,69,04/01/2002,74,232,1,50,0,Field General - MLB,93,0,77,0,81,0,87,0,73,0,71,0,53,0,67,0,22,0,38,0,61,0,56,0,64,0,74,0,25,0,58,0,79,0,71,0,88,0,56,0,21,0,23,0,10,0,25,0,57,0,28,0,69,0,45,0,45,0,45,0,6,0,69,0,56,0,46,0,81,0,31,0,45,0,45,0,45,0,Default Stride Loose,0,33,0,58,0,87,0,51,0,47,0,80,0,6,0,6,0,6,0,6,0,23,0,12,0,88,0,43,0,63,0,3,1301190,1004760,49.20%,
David,Walker,TB,LE,Central Arkansas,25,69,06/03/2000,73,263,1,51,0,Power Rusher - DE,85,0,79,0,84,0,85,0,78,0,71,0,55,0,71,0,22,0,42,0,58,0,53,0,60,0,70,0,23,0,65,0,79,0,75,0,89,0,59,0,20,0,24,0,10,0,27,0,56,0,26,0,69,0,45,0,45,0,45,0,6,0,69,0,72,0,44,0,81,0,28,0,45,0,45,0,45,0,Default Stride Loose,0,30,0,55,0,83,0,53,0,49,0,75,0,6,0,6,0,6,0,6,0,25,0,12,0,89,0,46,0,62,0,3,1290814,963256,0.00%,
Dee,Eskridge,MIA,WR,W. Michigan,28,69,3/23/97,69,190,1,82,4,,93,0,86,0,84,0,81,0,58,0,64,0,82,0,43,0,13,0,71,0,71,0,76,0,78,0,85,0,71,0,19,0,34,0,39,0,78,0,81,0,13,0,19,0,83,0,20,0,22,0,68,0,69,0,31,0,22,0,17,0,6,0,24,0,13,0,28,0,47,0,71,0,43,0,38,0,29,0,Short Stride Loose,0,68,0,79,0,92,0,75,0,49,0,40,0,6,0,10,0,15,0,10,0,22,0,15,0,76,0,31,0,29,0,,,,,
Demetric,Felton Jr,WAS,HB,UCLA,27,69,7/16/98,69,190,1,25,4,Elusive Back - HB,89,0,87,0,79,0,85,0,60,0,66,0,75,0,36,0,29,0,73,0,89,0,61,0,70,0,84,0,60,0,18,0,36,0,40,0,89,0,81,0,10,0,16,0,77,0,38,0,19,0,66,0,69,0,46,0,29,0,31,0,21,0,24,0,13,0,21,0,42,0,68,0,39,0,31,0,27,0,Default,0,70,0,61,0,88,0,77,0,67,0,40,0,21,0,31,0,37,0,31,0,38,0,27,0,83,0,54,0,26,0,,,,,
Deone,Walker,BUF,DT,Kentucky,21,69,03/11/2004,80,328,1,96,0,,73,0,70,0,64,0,88,0,82,0,72,0,32,0,79,0,20,0,24,0,42,0,18,0,30,0,62,0,12,0,73,0,81,0,77,0,85,0,31,0,18,0,18,0,24,0,23,0,17,0,14,0,69,0,45,0,45,0,45,0,14,0,71,0,76,0,14,0,71,0,16,0,45,0,45,0,45,0,Long Stride Loose,0,16,0,18,0,61,0,23,0,29,0,79,0,10,0,11,0,12,0,18,0,22,0,17,0,86,0,26,0,22,0,3,1311763,1047052,47.30%,
Elijah,Roberts,TB,DT,SMU,23,69,12/24/01,76,285,1,95,0,,83,0,76,0,77,0,77,0,83,0,67,0,32,0,76,0,23,0,26,0,40,0,18,0,28,0,57,0,7,0,71,0,76,0,84,0,89,0,31,0,25,0,27,0,31,0,28,0,29,0,8,0,69,0,45,0,45,0,45,0,18,0,66,0,75,0,24,0,72,0,15,0,45,0,45,0,45,0,Long Stride Loose,0,15,0,18,0,80,0,29,0,36,0,76,0,21,0,12,0,13,0,9,0,22,0,15,0,92,0,26,0,37,0,3,1152449,409796,48.60%,
Jack,Kiser,JAX,ROLB,Notre Dame,24,69,09/10/2000,74,229,1,54,0,Run Stopper - OLB,88,0,78,0,83,0,87,0,70,0,69,0,48,0,66,0,35,0,42,0,67,0,44,0,55,0,75,0,15,0,59,0,80,0,71,0,88,0,46,0,18,0,22,0,10,0,26,0,57,0,18,0,69,0,45,0,45,0,45,0,19,0,68,0,57,0,45,0,83,0,22,0,45,0,45,0,45,0,Default Stride Loose,0,23,0,48,0,83,0,40,0,42,0,81,0,22,0,25,0,28,0,33,0,26,0,22,0,88,0,48,0,64,0,3,1314149,1056596,3.90%,
James,Burnip,NO,P,Alabama,24,69,2/20/01,78,235,1,46,0,Power - KP,69,0,61,0,62,0,83,0,54,0,51,0,10,0,14,0,16,0,10,0,23,0,10,0,27,0,50,0,10,0,11,0,27,0,20,0,87,0,10,0,75,0,91,0,10,0,14,0,10,0,10,0,69,0,14,0,11,0,13,0,16,0,19,0,11,0,10,0,27,0,12,0,13,0,15,0,16,0,Long Stride Awkward,0,10,0,12,0,71,0,10,0,10,0,28,0,27,0,26,0,28,0,21,0,33,0,17,0,78,0,10,0,10,0,,,,,
